exp,RF
4.39,4.822700000000003
7.12,4.9964
2.3,4.024450000000004
4.79,5.594099999999998
8.55,6.896550000000002
7.7,7.3245
7.37,6.33725
7.23,5.507699999999999
9.08,7.8488
8.82,6.714099999999995
9.07,6.908649999999999
6.59,6.413300000000004
8.3,6.8753000000000055
7.05,5.208050000000001
8.96,6.402700000000001
8.51,8.068649999999996
7.7,5.218550000000002
5.52,5.650899999999999
7.96,7.347349999999997
11.07,7.581999999999994
6.89,6.674350000000008
8.22,6.677099999999996
5.73,5.535299999999998
7.49,6.798499999999997
6.65,7.424449999999998
5.22,5.056199999999999
8.34,7.39575
9.05,8.945049999999998
2.55,4.119249999999997
6.07,6.852849999999998
5.74,6.495800000000002
5.3,6.559700000000001
10.17,7.94025
11.54,10.224249999999996
5.37,5.747449999999998
8.4,6.692800000000001
7.4,5.706799999999999
8.74,8.104850000000004
8.17,7.601400000000002
5.13,6.3296999999999874
8.6,9.07575
6.06,4.903950000000003
3.88,5.16565
6.02,7.732900000000006
8.4,7.125649999999999
5.87,5.833699999999998
5.66,5.856950000000004
5.04,5.270849999999995
7.77,6.79625
4.62,5.853149999999999
4.3,5.056650000000002
5.54,6.681149999999999
9.34,9.555249999999996
8.01,7.496500000000005
3.38,4.246500000000005
6.32,6.150399999999995
7.04,6.427299999999999
5.71,6.363449999999988
6.02,5.183549999999998
5.92,5.937350000000004
8.89,6.747899999999999
3.33,3.990249999999999
4.15,4.604050000000004
2.22,4.231149999999998
6.2,5.571899999999997
4.81,6.579099999999999
3.55,5.56155
8.4,7.982700000000005
7.63,6.760600000000006
3.49,4.3940500000000045
7.1,7.317250000000002
3.33,5.585149999999999
7.13,6.731099999999998
5.85,6.758350000000004
6.01,6.8954
9.46,7.199349999999998
8.05,5.9878500000000034
4.09,4.8888
8.7,8.087050000000003
8.4,7.475250000000004
4.59,5.614700000000004
7.32,7.526499999999998
6.21,6.356550000000003
9.15,7.843650000000009
8.27,8.052750000000009
7.92,7.260499999999997
5.0,5.869850000000002
11.52,10.105300000000002
10.55,9.27475
5.44,5.986700000000001
2.82,3.7807999999999975
9.05,7.736650000000004
6.48,6.736949999999998
9.82,8.541899999999998
8.16,7.670049999999986
4.3,4.546499999999997
5.2,6.617650000000005
5.38,5.995600000000007
10.44,9.553350000000002
7.57,5.68415
7.09,7.2611
5.06,5.096749999999999
7.24,6.6646
10.8,9.849149999999996
6.54,7.214150000000004
7.54,6.951900000000007
8.22,7.47095
4.29,5.3918
3.57,5.299849999999997
4.82,4.844550000000004
2.34,5.7301
7.27,7.59745
5.77,5.5321500000000015
6.44,7.723399999999994
11.68,7.841599999999999
8.62,5.481150000000001
11.0,10.135599999999991
7.95,7.108850000000001
8.0,7.298199999999996
7.78,6.642899999999998
4.31,6.142199999999998
4.12,6.033950000000001
5.92,4.886700000000001
8.22,6.871349999999995
3.03,4.243599999999997
2.92,4.9956
8.09,7.341299999999999
4.7,5.836099999999999
6.22,6.360000000000001
8.04,8.050550000000003
7.28,7.703149999999997
6.11,5.818849999999999
5.75,7.062899999999996
6.6,6.882849999999999
3.3,3.927199999999999
3.22,4.723450000000002
3.3,4.39855
8.3,7.396750000000011
8.0,7.372450000000002
7.07,7.751849999999995
6.02,6.878099999999988
4.4,6.241049999999999
5.4,5.422350000000005
8.64,5.233050000000003
6.17,5.188750000000002
7.8,7.532950000000011
6.48,5.057050000000015
8.17,7.794750000000002
5.68,3.914649999999999
4.65,5.819499999999998
7.41,5.3597
3.0,5.303050000000006
5.8,6.175300000000002
4.32,4.661400000000001
2.16,4.641649999999995
3.72,4.200450000000005
8.42,7.743750000000001
2.46,4.168100000000001
6.77,7.171250000000004
7.14,6.480700000000006
7.36,7.565249999999997
5.0,7.422150000000004
4.71,5.204649999999999
8.35,9.748750000000006
6.34,7.188650000000004
8.17,8.007
6.47,7.150599999999997
4.3,4.891249999999999
7.19,5.831799999999999
6.77,6.096550000000002
10.24,7.457050000000005
11.82,9.682299999999996
3.85,5.034900000000002
8.32,6.797050000000004
5.91,6.493950000000002
2.15,5.488400000000001
2.92,5.211749999999998
5.63,6.624700000000002
5.24,6.195649999999995
5.24,6.153150000000002
4.03,4.840750000000001
7.14,6.973000000000001
7.64,6.641949999999997
8.66,8.037450000000012
7.64,7.443450000000001
5.04,5.072550000000003
7.46,7.635099999999997
3.04,4.006000000000003
8.89,7.484250000000004
3.17,4.348400000000001
5.77,4.763900000000001
3.86,4.920999999999999
4.73,7.5749
6.08,5.472800000000003
8.7,7.1027
7.26,5.7214
7.03,6.686599999999999
7.28,6.885049999999994
7.52,7.260999999999999
6.6,6.786600000000004
7.28,7.642099999999997
8.7,7.220499999999998
8.72,6.041400000000005
6.35,5.83185
4.77,5.449349999999999
7.77,6.816900000000005
8.57,8.351050000000022
6.8,7.04115
7.77,7.776450000000007
6.0,7.40205
8.22,5.792050000000005
5.11,5.622650000000001
4.22,5.171100000000001
8.3,7.040700000000006
7.21,6.460800000000003
4.71,5.943050000000002
8.48,7.758449999999999
4.28,6.084399999999997
4.91,6.833200000000001
5.4,6.725649999999997
9.14,7.770650000000002
3.86,4.416900000000002
5.87,6.480149999999997
9.0,8.068100000000005
5.85,6.370249999999996
3.61,3.839550000000007
3.47,5.351649999999995
4.07,4.304400000000002
5.7,5.8564000000000025
5.52,6.501649999999999
7.99,7.797750000000002
7.78,8.512600000000003
5.79,6.071349999999999
7.72,7.478099999999997
6.7,6.635349999999996
6.16,5.757699999999996
6.28,6.321450000000006
3.86,4.698949999999996
5.85,6.786849999999999
4.77,5.311650000000001
4.57,6.204199999999999
4.5,6.025149999999999
8.7,5.5587500000000025
9.7,7.821499999999999
4.49,6.245600000000001
8.97,7.873049999999999
8.28,7.9457
6.19,5.665799999999998
5.16,4.841749999999998
4.61,5.816350000000001
6.41,6.120799999999999
7.11,7.090499999999994
6.82,7.775049999999997
6.57,7.084549999999998
6.31,7.529499999999993
6.66,5.851950000000003
7.69,6.958250000000005
7.29,7.900449999999996
6.72,6.916850000000003
6.96,6.488100000000003
6.97,6.433499999999994
4.34,5.630000000000006
8.39,9.631650000000002
10.55,10.100450000000002
5.82,5.237850000000001
5.66,6.106150000000001
3.66,7.441400000000001
8.47,6.065999999999998
5.05,4.090799999999998
5.14,6.899550000000002
9.93,8.929549999999995
9.84,9.906200000000004
8.14,9.466799999999992
8.72,9.9917
7.48,6.26085
3.59,5.772950000000002
9.2,9.2471
8.89,8.618199999999993
6.22,5.929500000000001
6.05,6.539050000000003
6.62,8.832300000000009
5.92,7.781849999999999
5.67,6.503500000000002
6.4,5.110350000000007
7.14,7.504399999999999
2.92,4.880099999999996
5.95,6.140799999999995
5.32,5.632900000000007
3.8,5.172050000000002
9.46,7.814200000000005
6.04,7.024950000000001
7.7,7.063650000000007
6.78,7.065799999999999
8.24,7.913700000000005
6.06,6.436799999999996
5.87,6.359849999999999
8.61,7.941450000000015
5.44,5.654150000000003
8.1,7.52035
7.1,7.003050000000004
8.26,7.852249999999995
9.3,7.957299999999993
9.35,7.897199999999991
7.11,6.3268
7.17,6.007399999999998
4.04,5.012649999999997
4.07,6.850199999999997
6.51,6.414049999999998
7.96,7.185350000000001
6.13,5.387049999999996
4.32,5.386350000000005
4.7,4.393800000000006
4.88,5.255799999999999
8.04,7.0628500000000045
5.3,6.618499999999996
8.28,8.568399999999993
5.09,6.0037999999999965
7.19,7.703349999999997
7.15,7.645399999999999
7.8,6.9514
10.52,7.838600000000002
4.44,5.790550000000001
8.29,7.580500000000001
5.35,6.238450000000003
3.62,4.357449999999997
6.96,4.344100000000003
3.47,5.765600000000002
4.3,5.597949999999997
4.6,5.973799999999996
4.04,5.369549999999997
4.64,5.361649999999995
7.15,6.866700000000001
6.32,7.7798500000000015
6.79,7.472599999999996
7.32,7.083849999999996
6.07,6.494450000000005
2.23,3.9669000000000008
7.91,7.752499999999995
4.3,4.0574
9.0,6.976950000000004
3.13,4.301450000000004
7.05,6.216500000000004
9.89,8.426199999999998
9.08,8.339649999999992
8.42,9.76629999999999
2.89,6.212050000000002
6.3,7.070749999999995
3.6,4.774299999999998
7.26,6.811299999999997
8.0,5.74675
9.0,8.720049999999988
3.15,4.844650000000004
8.22,5.585800000000003
7.15,6.884999999999994
9.22,7.615500000000004
8.4,7.502100000000009
7.89,7.7083499999999985
5.47,6.64145
6.85,7.308750000000003
10.0,6.580600000000007
4.51,4.920649999999998
5.68,6.594150000000002
7.7,6.443950000000001
3.64,4.715800000000001
6.37,8.01715
8.7,7.991850000000005
5.79,6.331700000000001
6.55,5.678750000000004
11.26,9.303500000000003
9.51,8.935050000000004
4.49,4.177649999999999
5.22,6.340000000000009
5.15,5.991849999999999
5.7,5.142849999999999
6.17,7.226800000000001
7.48,8.327999999999992
6.52,6.053450000000002
3.91,6.263249999999999
10.39,9.195799999999997
8.92,8.341700000000001
6.1,5.388999999999999
6.85,5.823449999999993
7.55,7.162800000000003
7.85,6.781449999999993
5.04,5.395499999999987
5.7,4.615099999999997
8.52,7.932200000000006
5.66,6.161750000000001
3.8,5.430549999999995
10.05,7.018350000000001
7.82,7.403049999999999
5.21,6.503650000000002
6.54,6.254699999999998
5.74,6.70675
4.96,7.279200000000003
5.96,6.686449999999999
5.76,5.804150000000004
4.6,5.074250000000003
5.49,6.6156
5.4,5.927800000000002
8.57,7.121000000000004
4.15,7.053700000000003
7.74,6.953500000000006
7.38,6.894800000000003
8.0,6.249950000000005
5.92,6.207600000000003
5.05,6.5949
8.0,7.055849999999996
6.48,4.896250000000001
3.04,4.349699999999998
9.27,9.025999999999998
5.37,8.27545
3.01,3.842050000000002
5.97,5.884300000000009
6.28,5.263600000000007
7.8,6.242799999999999
6.04,7.052849999999998
5.64,7.0099000000000045
6.55,7.579299999999996
5.11,6.584649999999998
7.02,7.296999999999998
4.34,4.303999999999999
8.4,9.82705
3.72,5.493549999999999
6.28,5.643649999999999
9.32,9.46605000000002
6.89,5.391699999999998
5.62,4.9655
8.52,7.563149999999994
2.8,4.509350000000001
7.82,7.571599999999993
4.7,4.659200000000002
7.96,6.754550000000004
4.74,5.442399999999999
8.26,6.5399999999999885
6.1,6.222399999999997
4.62,6.577800000000005
7.07,6.489300000000001
7.59,7.245249999999996
5.01,6.533499999999993
8.89,9.582799999999994
8.49,7.160249999999996
11.34,8.473949999999995
6.27,7.619549999999997
6.69,5.259349999999997
8.15,6.890900000000021
8.7,7.694700000000012
7.55,6.789299999999998
5.54,6.031949999999995
7.44,6.637849999999995
6.12,5.973300000000006
8.25,5.729900000000002
7.2,7.2609
6.59,6.090350000000004
7.41,6.735549999999993
8.68,9.478749999999993
5.4,6.5024000000000015
10.44,9.123399999999997
10.57,8.735399999999993
5.08,7.169350000000004
8.3,6.082149999999996
4.69,5.300600000000002
8.09,9.394949999999987
8.48,8.799349999999997
6.92,8.60954999999999
2.7,4.437000000000003
7.1,5.17545
8.7,7.061650000000002
4.94,3.77275
4.89,6.710400000000001
5.42,5.778900000000002
6.3,6.605350000000002
7.02,7.966749999999996
2.12,4.725800000000006
6.37,6.069200000000002
3.9,5.762399999999999
4.29,6.281350000000001
9.0,8.22405000000001
9.84,9.203150000000004
6.51,6.899100000000001
6.82,6.935299999999997
8.34,8.410900000000003
7.66,6.738549999999998
4.82,4.361250000000001
7.6,6.48595
7.05,6.9756999999999945
3.92,4.839450000000004
5.02,6.535449999999998
6.08,7.095900000000009
6.92,6.941249999999997
6.52,5.476749999999999
5.54,5.350100000000002
6.07,6.793249999999997
7.87,7.405699999999995
4.9,6.075700000000001
4.19,5.3108
9.74,10.453049999999992
6.32,5.614700000000002
7.1,6.696500000000002
8.9,6.497950000000003
7.96,8.99455000000001
6.84,7.4564499999999985
8.63,6.968199999999999
4.85,3.650400000000004
6.64,4.579850000000005
4.01,6.239
10.8,10.325250000000004
5.74,5.9841500000000005
10.0,9.41714999999999
5.34,6.812150000000004
7.24,6.58985
6.6,4.746400000000004
2.28,6.259650000000001
5.62,5.44695
6.08,7.424600000000002
5.58,5.751300000000001
3.4,5.711950000000002
5.77,4.797300000000002
9.85,8.917800000000003
8.54,5.752499999999997
4.22,6.503400000000003
6.22,6.141950000000003
4.06,5.214499999999998
7.37,7.552100000000005
7.68,6.8054
7.82,7.162549999999997
8.48,7.27965
7.15,4.7909500000000005
5.34,6.079149999999994
8.82,9.164649999999993
6.49,5.5649
10.7,10.573899999999986
7.24,6.730800000000004
7.57,6.001450000000005
7.47,8.320400000000008
7.24,5.619899999999997
5.24,4.231699999999999
2.0,3.4378999999999973
6.7,5.387450000000005
6.7,4.952349999999998
9.54,6.7662
5.22,4.51755
3.35,4.495450000000004
6.12,5.330400000000002
8.38,8.268799999999985
4.13,5.453650000000003
4.65,5.782750000000005
4.26,6.181400000000004
9.92,6.592050000000005
9.28,6.315849999999997
8.14,7.079299999999998
8.96,7.813450000000005
6.21,6.120100000000004
4.16,5.367900000000009
6.54,5.661650000000004
11.11,7.25125
8.4,7.278699999999998
9.13,6.407049999999999
4.15,5.482250000000005
4.55,5.79955
8.6,7.061100000000002
8.0,6.79885
3.66,4.500050000000001
7.0,7.509750000000008
8.09,7.632750000000007
9.0,8.0308
6.0,4.850099999999999
6.36,6.688350000000001
6.29,6.07225
4.11,5.090899999999993
8.55,7.321949999999999
7.04,6.3277
8.22,7.789450000000008
7.13,7.214400000000004
7.4,6.606949999999996
7.44,7.127750000000004
7.0,6.953650000000002
8.96,7.373649999999998
10.7,7.444699999999999
3.68,5.300000000000003
6.54,6.269999999999999
7.21,6.766500000000002
4.43,5.385899999999998
9.64,6.762400000000006
8.91,8.08440000000001
8.61,8.201200000000009
8.37,7.717750000000011
6.0,6.468199999999999
6.91,7.655800000000003
4.95,5.259699999999998
6.4,6.195100000000001
5.39,5.826950000000005
7.46,8.693850000000003
7.7,8.416399999999996
5.91,5.025050000000005
5.21,6.583399999999998
2.46,3.94985
7.68,6.608799999999999
4.48,5.415050000000001
4.97,4.695900000000002
7.72,7.42125
6.62,8.075449999999995
5.19,6.52525
10.16,5.836550000000004
5.7,6.327150000000005
5.42,5.887050000000004
6.17,5.074350000000002
5.98,7.209549999999999
3.15,4.575800000000001
7.89,4.980350000000005
7.36,7.392850000000003
9.0,7.418849999999999
8.49,9.4245
7.89,5.69205
4.74,6.393600000000003
4.97,6.856599999999999
6.55,5.899749999999996
3.64,5.245850000000002
5.62,6.053450000000005
5.86,5.469399999999999
4.96,5.111250000000008
8.32,5.105949999999996
6.7,7.464800000000005
8.23,4.40875
2.49,5.40965
3.42,3.957900000000001
3.0,3.759949999999997
8.15,7.534750000000002
6.22,7.492149999999998
7.34,6.864600000000003
8.0,7.264900000000009
3.3,3.8555
6.34,6.786350000000004
6.04,7.035300000000001
5.54,5.523599999999996
7.17,7.772550000000003
2.59,5.611600000000002
7.7,7.351699999999997
4.3,3.630400000000003
4.22,4.62825
4.61,4.644250000000002
10.78,9.9903
5.31,5.179450000000003
4.13,5.167300000000003
4.6,4.807600000000001
4.89,6.335150000000001
8.13,5.998250000000002
6.3,5.566599999999999
7.46,6.753250000000003
3.59,4.14425
2.64,4.321999999999999
2.64,5.121999999999999
7.51,4.595599999999999
9.3,7.242500000000004
7.8,7.412549999999994
5.54,6.208999999999998
7.64,5.709700000000002
7.85,6.439050000000001
5.94,5.213899999999996
6.94,6.116450000000007
4.87,5.408500000000001
2.81,4.94855
10.33,7.087600000000001
5.97,4.427049999999996
6.04,6.134600000000001
6.11,5.975200000000004
3.46,4.910150000000004
5.32,5.999999999999995
6.66,5.921100000000007
6.54,7.040550000000001
9.55,8.683850000000007
9.0,7.191100000000002
8.03,8.105699999999999
7.63,7.902450000000004
8.52,6.786200000000013
6.4,5.9072
8.43,8.044000000000008
4.13,5.538000000000003
10.74,8.051549999999999
4.57,4.2739
5.88,5.217950000000001
4.12,5.4232
4.43,6.480299999999995
5.72,6.395049999999998
7.11,6.039250000000001
6.9,5.410249999999998
4.15,5.909250000000002
8.55,7.693600000000008
3.03,4.590349999999996
4.68,5.857300000000001
5.48,5.677949999999999
4.25,5.2322000000000015
5.74,6.146200000000002
6.84,7.0204
9.59,7.115849999999996
3.51,3.876850000000002
6.49,6.652899999999995
5.04,6.102650000000006
7.0,7.3086499999999965
4.11,4.8854500000000005
7.34,7.784950000000006
11.46,8.028999999999998
9.7,7.850850000000004
8.64,5.320549999999998
7.0,6.977299999999996
8.96,6.372249999999997
3.48,4.948849999999997
10.48,8.545199999999992
6.32,6.781850000000003
3.88,5.357499999999999
8.0,6.769750000000004
8.43,7.561500000000002
6.82,5.4410500000000015
7.85,6.964999999999998
6.0,6.446749999999995
7.07,7.387200000000004
5.52,6.5732500000000025
7.37,7.453850000000005
2.97,5.544849999999998
3.15,5.169449999999999
4.43,5.789050000000002
4.0,5.494900000000001
4.43,5.359350000000001
11.2,7.746
4.89,4.514700000000004
7.07,7.450850000000005
6.4,7.057250000000002
5.05,4.512050000000005
5.0,5.10755
5.92,6.298250000000004
7.89,7.870450000000001
7.77,6.882950000000002
4.79,4.1667000000000005
9.52,7.812500000000001
10.22,7.3207499999999985
11.13,7.830900000000003
3.39,5.583799999999997
8.87,7.78505
7.61,5.330400000000002
8.54,7.459400000000004
5.4,4.061450000000001
4.63,5.346850000000002
7.8,7.551250000000002
6.74,7.323099999999997
3.1,4.888049999999998
8.28,7.608249999999998
6.51,6.62995
5.44,4.200300000000001
5.21,5.127700000000004
4.58,6.014449999999998
6.33,6.078650000000001
5.34,6.3694
7.17,6.465600000000002
6.14,5.932250000000002
4.09,5.8738
6.35,7.103749999999998
6.59,7.369350000000005
6.87,5.266049999999999
7.03,7.039899999999999
9.17,7.225849999999995
5.0,7.631799999999993
6.23,6.8245
5.94,6.871500000000003
4.86,6.014150000000001
5.0,6.385550000000003
3.98,4.065
4.5,6.9035
6.72,6.527000000000004
5.28,5.379999999999999
6.68,5.399699999999998
5.69,5.211099999999998
5.84,4.933099999999995
3.68,5.594299999999999
9.52,7.927900000000006
7.82,7.199149999999996
6.65,5.777999999999995
5.85,5.195500000000007
4.07,6.1677
10.89,9.768149999999986
9.03,9.176550000000006
5.46,6.780500000000006
7.66,6.868999999999997
6.57,7.156850000000002
7.42,7.554300000000001
5.77,7.433549999999999
6.88,7.340000000000003
5.35,5.981250000000002
7.14,5.758550000000005
6.38,7.215999999999997
8.06,7.3837
5.13,6.815299999999996
4.31,4.481000000000002
4.77,6.2332
6.72,6.752800000000007
9.77,8.65715
7.41,6.330650000000003
7.76,7.278849999999998
7.79,6.977199999999999
3.87,5.434350000000006
4.96,7.703799999999993
6.15,7.27675
8.05,6.955149999999999
5.62,4.827750000000002
9.3,7.755699999999991
6.7,5.501449999999998
5.79,5.326550000000006
3.43,5.20485
7.26,6.2190499999999975
6.1,5.607550000000001
3.7,4.243750000000002
6.51,6.679649999999999
7.44,8.459299999999992
8.74,7.755650000000002
5.38,6.740650000000016
7.32,6.670799999999997
7.02,6.97735
4.6,6.70515
4.66,5.000950000000001
5.66,4.485050000000002
6.46,6.113349999999998
4.82,5.485249999999987
7.04,6.389300000000003
4.0,5.959900000000004
6.5,7.781100000000001
10.29,9.87904999999999
4.85,5.309950000000006
6.66,5.477500000000004
5.7,6.4073499999999965
4.09,4.53825
6.52,4.713799999999999
6.96,6.2871000000000015
5.23,6.623149999999994
8.0,6.605449999999991
5.54,5.992400000000001
9.31,8.532399999999999
9.8,8.323600000000006
9.7,7.858299999999998
4.74,4.0593999999999975
10.3,9.555599999999988
8.25,6.884900000000001
3.68,4.707250000000003
6.35,4.8258000000000045
6.87,6.64365
7.44,7.574899999999999
7.85,7.804800000000003
7.39,7.7905
5.89,5.447349999999999
4.0,5.433899999999999
3.22,4.600400000000003
6.36,6.8393
6.05,5.2333000000000025
7.61,6.3148499999999945
5.38,5.141699999999991
6.06,6.130600000000003
5.7,5.036450000000003
8.0,5.422399999999999
6.37,6.3087
4.49,5.0834500000000045
8.55,8.642750000000005
9.92,8.391550000000002
4.07,5.83235
6.4,4.936900000000001
7.74,6.2057
3.22,5.124850000000004
7.28,6.03675
3.4,3.5967
5.4,5.800199999999999
8.74,6.546799999999998
7.26,9.151050000000016
6.98,6.019450000000002
10.52,7.903099999999999
6.17,6.843450000000001
4.41,5.340850000000001
6.8,6.889400000000002
2.39,6.767099999999997
5.19,5.890099999999994
11.05,8.600750000000007
6.85,6.180799999999998
9.51,9.169050000000004
6.57,5.915600000000003
7.46,5.615450000000002
7.22,5.352900000000001
8.64,7.535850000000005
4.96,5.357149999999999
7.7,5.683400000000001
3.49,3.5045500000000005
4.96,5.6123499999999975
3.55,6.258849999999999
4.17,3.990749999999999
4.71,5.793250000000003
4.01,5.908050000000003
7.8,6.956350000000002
6.32,5.702100000000005
8.4,8.846649999999997
6.09,6.3634
8.27,5.6031
6.66,5.7072999999999965
6.96,6.687099999999997
4.85,5.585600000000003
8.52,7.805050000000005
5.92,5.71375
7.62,7.061549999999999
6.4,5.309449999999999
9.18,7.458500000000003
5.34,7.957750000000008
7.15,6.706650000000007
6.15,8.033700000000009
6.2,6.396499999999998
4.44,5.8658
5.92,6.185250000000002
5.66,5.812950000000001
4.77,5.184949999999998
6.14,5.593000000000003
6.03,6.650400000000001
8.62,8.655949999999997
7.66,7.7391999999999985
8.15,7.143800000000002
6.7,7.270699999999994
4.11,4.56615
7.44,5.095350000000002
6.68,5.341099999999998
6.57,5.875800000000002
5.35,4.505250000000005
5.22,4.784350000000004
5.67,7.817599999999998
3.03,4.592900000000004
11.35,9.996299999999994
6.16,6.5459000000000165
5.4,5.51685
5.55,6.403250000000001
6.65,5.623000000000002
7.77,7.425750000000002
8.65,7.994549999999999
5.0,7.51795
6.44,7.31159999999999
6.59,6.480150000000006
8.15,7.742300000000004
5.3,4.282850000000001
4.85,5.8633500000000005
8.48,8.565050000000001
7.44,6.651500000000002
3.0,4.2405
2.72,4.2592
5.68,5.442750000000001
4.15,6.286300000000004
9.7,7.740450000000001
7.14,7.585800000000003
6.0,5.31025
2.96,4.551050000000001
4.96,5.646249999999998
6.0,5.659599999999998
4.6,5.549999999999995
3.9,6.080800000000002
4.95,7.036850000000003
9.27,6.213299999999999
5.07,5.1695
8.7,8.043000000000005
8.4,8.086350000000005
7.21,7.419750000000002
6.66,5.203000000000006
6.54,6.6682499999999925
4.54,5.98855
2.23,4.510549999999998
6.72,4.684100000000002
4.55,5.3899
7.0,5.894200000000004
6.1,6.40755
3.96,3.9497
6.9,5.8382000000000005
8.4,7.837750000000005
9.15,7.864099999999999
5.51,6.643349999999998
2.81,4.190000000000001
8.57,6.948249999999989
2.38,7.307100000000002
5.06,7.459000000000003
7.64,6.4059999999999935
7.7,5.925699999999998
2.96,5.442500000000003
11.22,10.393899999999991
4.1,5.251350000000001
6.72,6.014500000000006
3.48,5.712799999999995
6.29,7.637700000000004
9.05,6.991200000000001
6.17,6.44345
8.0,7.646549999999998
5.52,4.79465
2.23,3.6298500000000007
6.75,6.113100000000002
5.0,5.593499999999998
7.2,7.584449999999999
4.82,5.3174500000000045
4.49,5.0852
6.0,5.551349999999998
6.72,5.85245
4.61,5.509399999999996
7.6,7.801449999999999
9.04,7.786249999999999
3.52,4.695700000000002
7.0,7.520900000000004
7.51,7.2841999999999985
7.02,7.590149999999998
7.14,7.043050000000001
3.37,4.191750000000004
7.74,7.591349999999994
5.62,5.901649999999995
6.0,6.2748
9.82,8.897649999999993
9.39,9.119850000000008
9.8,9.10705000000001
10.82,10.35735
6.62,7.260899999999998
5.15,5.567800000000003
9.74,7.103549999999999
7.7,4.729000000000003
5.3,6.476799999999998
4.48,5.214150000000009
7.6,5.309349999999999
6.58,4.505399999999996
6.46,5.8821
4.55,4.545050000000004
6.66,6.096250000000001
5.33,4.95665
6.31,7.032450000000004
4.52,4.647950000000003
6.35,5.6152500000000005
7.35,5.577500000000003
9.22,7.379799999999999
8.62,7.682050000000003
6.49,6.306650000000004
7.05,5.8542
3.61,5.953900000000001
7.56,7.984450000000002
4.15,6.125500000000005
7.85,6.798999999999996
4.7,5.93745
7.46,6.583350000000003
8.6,8.19460000000001
6.7,6.182200000000002
6.47,7.18055
7.7,8.420300000000003
4.62,4.887999999999996
5.54,6.609350000000001
5.3,5.50645
5.57,4.701399999999998
7.4,7.2114000000000065
9.28,7.6696000000000035
4.67,6.421800000000002
6.66,6.29375
9.26,7.502449999999995
8.0,6.852450000000002
5.2,5.766850000000004
5.76,6.728300000000001
4.4,3.7874999999999983
3.4,3.719150000000004
3.8,7.003950000000003
7.19,8.095000000000008
7.74,6.159750000000005
7.03,6.644100000000002
9.57,7.255150000000001
5.86,5.542100000000004
2.68,3.880099999999997
3.33,4.287200000000002
7.0,6.258350000000002
7.95,7.233400000000004
8.62,7.492999999999996
6.22,5.077749999999999
7.15,5.521800000000002
5.68,7.3083500000000035
9.39,6.953450000000004
5.88,6.591500000000002
8.11,7.844250000000004
8.89,6.751750000000003
7.59,5.435300000000003
6.75,7.496500000000001
7.62,6.838100000000004
6.31,6.086999999999996
11.74,10.997399999999995
6.52,6.216600000000001
7.52,7.413850000000004
4.43,4.172900000000004
8.74,7.253350000000004
7.08,5.8948
7.52,7.873550000000006
2.52,3.991249999999999
8.2,7.7522
5.24,6.805549999999999
2.64,4.198550000000005
4.43,4.904299999999997
4.82,6.790600000000008
3.68,4.535400000000003
5.32,4.841750000000002
7.16,7.982599999999995
5.48,7.184250000000005
4.43,4.301449999999997
6.85,6.788050000000001
7.96,5.357600000000003
6.95,7.560099999999995
7.78,7.587250000000003
8.82,6.421349999999994
7.14,6.497649999999998
2.77,5.178299999999997
5.7,6.191900000000003
6.54,6.61395
6.29,4.999499999999997
5.82,5.055049999999997
5.04,5.62985
6.77,6.830000000000007
7.44,8.37085
10.2,10.538850000000007
6.87,6.055999999999998
6.47,6.476449999999999
5.67,5.86365
7.55,5.600050000000002
7.96,7.430849999999991
8.4,8.186849999999998
7.43,7.382249999999996
7.38,7.369249999999995
5.26,6.241700000000001
6.73,5.582350000000003
5.79,6.685699999999998
6.18,7.77355
4.32,3.952599999999996
2.15,4.382149999999999
7.8,4.120200000000001
7.07,7.420800000000005
4.43,5.022449999999999
3.38,4.745549999999999
7.3,7.35795
6.73,7.383250000000015
7.85,7.54475
8.05,7.3118
6.54,6.4183
6.96,6.262350000000001
5.82,6.767399999999994
5.05,6.754699999999999
7.89,7.660550000000012
11.26,9.587999999999992
5.74,5.7239999999999975
4.94,4.018450000000003
3.0,5.63865
2.42,5.354899999999998
3.72,5.383299999999996
8.96,7.74945
3.23,4.900399999999998
4.99,6.126050000000001
6.23,7.364999999999997
9.72,10.029599999999997
6.6,6.303250000000007
7.07,6.75455
6.94,7.1832499999999975
10.57,8.965249999999996
7.82,7.809900000000002
8.7,7.862649999999999
8.24,7.905599999999997
8.11,8.377850000000006
6.51,7.097800000000002
5.24,6.285299999999991
7.06,5.940000000000002
4.68,5.837399999999999
3.13,5.0867999999999975
6.96,5.41935
8.05,7.252750000000005
6.37,6.810000000000002
4.84,5.873650000000001
6.46,6.549450000000004
8.7,7.673999999999999
6.46,6.407650000000002
3.0,4.0341000000000005
5.0,5.7667500000000045
4.82,5.485050000000001
3.12,5.1928
6.85,5.807000000000001
7.92,7.954499999999997
7.73,7.459749999999999
6.09,5.212450000000002
5.28,4.795749999999994
5.66,5.367049999999999
5.55,4.461800000000003
10.32,7.8363999999999985
7.73,7.268900000000014
7.6,6.412150000000002
7.07,5.292599999999998
7.82,6.715999999999999
6.41,6.107299999999999
4.16,5.077450000000004
4.66,5.557150000000002
6.74,7.307150000000002
9.32,9.364150000000004
4.63,4.685350000000001
8.82,7.1001
6.59,5.766600000000004
5.34,4.616350000000001
7.38,7.353350000000002
5.04,5.6593500000000025
5.38,5.311850000000001
7.77,6.899799999999999
4.27,4.203750000000002
